call_id,rep_id,hcp_id,territory_id,product_promoted,call_date,month,year,month_num,channel,call_outcome,converted,call_duration_min,samples_dropped
C0004455,R022,H0331,T038,P002,2024-02-03,2024-02-01,2024,2,In-Person Visit,Neutral - Information Only,False,9,True
C0004456,R022,H0438,T038,P004,2024-02-21,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,False,42,False
C0004457,R022,H0331,T038,P004,2024-02-15,2024-02-01,2024,2,Virtual Detail,Positive - Prescription Written,True,44,True
C0004458,R022,H0409,T038,P004,2024-02-25,2024-02-01,2024,2,Email Follow-up,Negative - No Interest,False,22,True
C0004459,R022,H0409,T038,P003,2024-02-22,2024-02-01,2024,2,In-Person Visit,Neutral - Information Only,False,10,True
C0004460,R022,H0295,T038,P006,2024-02-08,2024-02-01,2024,2,In-Person Visit,Negative - No Interest,False,20,True
C0004461,R022,H0331,T038,P004,2024-02-15,2024-02-01,2024,2,Virtual Detail,Positive - Prescription Written,False,21,False
C0004462,R022,H0438,T038,P002,2024-02-15,2024-02-01,2024,2,In-Person Visit,Follow-up Scheduled,False,8,True
C0004463,R022,H0474,T038,P004,2024-02-18,2024-02-01,2024,2,In-Person Visit,Negative - No Interest,False,33,False
C0004464,R022,H0093,T038,P006,2024-02-07,2024-02-01,2024,2,Virtual Detail,Neutral - Information Only,False,16,True
C0004465,R022,H0214,T038,P003,2024-03-19,2024-03-01,2024,3,Virtual Detail,Positive - Prescription Written,False,20,True
C0004466,R022,H0409,T038,P002,2024-03-20,2024-03-01,2024,3,Email Follow-up,Positive - Prescription Written,False,30,True
C0004467,R022,H0093,T038,P006,2024-03-21,2024-03-01,2024,3,In-Person Visit,Positive - Prescription Written,False,24,True
C0004468,R022,H0477,T038,P004,2024-03-21,2024-03-01,2024,3,Virtual Detail,Neutral - Information Only,False,21,True
C0004469,R022,H0093,T038,P002,2024-03-17,2024-03-01,2024,3,In-Person Visit,Neutral - Information Only,False,34,False
C0004470,R022,H0477,T038,P003,2024-03-18,2024-03-01,2024,3,In-Person Visit,Neutral - Information Only,False,25,True
C0004471,R022,H0477,T038,P002,2024-03-19,2024-03-01,2024,3,Email Follow-up,Positive - Prescription Written,True,8,False
C0004472,R022,H0409,T038,P001,2024-03-28,2024-03-01,2024,3,In-Person Visit,Positive - Interest Shown,True,24,False
C0004473,R022,H0331,T038,P002,2024-03-17,2024-03-01,2024,3,In-Person Visit,Positive - Prescription Written,True,21,False
C0004474,R022,H0214,T038,P005,2024-03-01,2024-03-01,2024,3,Speaker Program,Positive - Prescription Written,False,5,False
C0004475,R022,H0289,T038,P004,2024-04-14,2024-04-01,2024,4,Speaker Program,Positive - Interest Shown,True,12,False
C0004476,R022,H0331,T038,P004,2024-04-27,2024-04-01,2024,4,In-Person Visit,Positive - Interest Shown,False,40,False
C0004477,R022,H0151,T038,P003,2024-04-17,2024-04-01,2024,4,Virtual Detail,Positive - Prescription Written,True,29,True
C0004478,R022,H0477,T038,P001,2024-04-10,2024-04-01,2024,4,Email Follow-up,Follow-up Scheduled,False,5,True
C0004479,R022,H0438,T038,P005,2024-04-11,2024-04-01,2024,4,Virtual Detail,Positive - Prescription Written,False,17,False
C0004480,R022,H0433,T038,P001,2024-04-29,2024-04-01,2024,4,Conference,Neutral - Information Only,False,14,True
C0004481,R022,H0214,T038,P002,2024-04-09,2024-04-01,2024,4,Virtual Detail,Positive - Prescription Written,False,43,False
C0004482,R022,H0411,T038,P005,2024-04-05,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,15,False
C0004483,R022,H0474,T038,P005,2024-04-21,2024-04-01,2024,4,Email Follow-up,Positive - Interest Shown,True,30,True
C0004484,R022,H0438,T038,P002,2024-04-18,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,15,False
C0004485,R022,H0438,T038,P004,2024-04-09,2024-04-01,2024,4,In-Person Visit,Positive - Prescription Written,True,8,True
C0004486,R022,H0331,T038,P004,2024-04-23,2024-04-01,2024,4,Virtual Detail,Positive - Interest Shown,True,41,True
C0004487,R022,H0438,T038,P003,2024-04-08,2024-04-01,2024,4,Conference,Follow-up Scheduled,False,22,False
C0004488,R022,H0474,T038,P001,2024-05-19,2024-05-01,2024,5,Email Follow-up,Positive - Prescription Written,False,42,True
C0004489,R022,H0409,T038,P006,2024-05-18,2024-05-01,2024,5,In-Person Visit,Positive - Prescription Written,True,13,True
C0004490,R022,H0475,T038,P002,2024-05-18,2024-05-01,2024,5,In-Person Visit,Follow-up Scheduled,False,7,True
C0004491,R022,H0411,T038,P001,2024-05-20,2024-05-01,2024,5,In-Person Visit,Positive - Prescription Written,False,5,False
C0004492,R022,H0433,T038,P002,2024-05-09,2024-05-01,2024,5,Virtual Detail,Neutral - Information Only,False,37,True
C0004493,R022,H0289,T038,P005,2024-05-23,2024-05-01,2024,5,In-Person Visit,Neutral - Information Only,False,41,True
C0004494,R022,H0331,T038,P005,2024-05-01,2024-05-01,2024,5,Email Follow-up,Positive - Prescription Written,False,37,True
C0004495,R022,H0331,T038,P002,2024-05-15,2024-05-01,2024,5,In-Person Visit,Positive - Prescription Written,True,20,True
C0004496,R022,H0411,T038,P004,2024-05-04,2024-05-01,2024,5,In-Person Visit,Neutral - Information Only,False,20,False
C0004497,R022,H0340,T038,P002,2024-05-03,2024-05-01,2024,5,In-Person Visit,Positive - Prescription Written,True,19,False
C0004498,R022,H0474,T038,P005,2024-05-24,2024-05-01,2024,5,In-Person Visit,Positive - Prescription Written,False,42,False
C0004499,R022,H0214,T038,P004,2024-05-08,2024-05-01,2024,5,In-Person Visit,Neutral - Information Only,False,7,False
C0004500,R022,H0477,T038,P002,2024-06-18,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,34,True
C0004501,R022,H0409,T038,P001,2024-06-08,2024-06-01,2024,6,Virtual Detail,Negative - No Interest,False,10,True
C0004502,R022,H0477,T038,P001,2024-06-08,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,40,False
C0004503,R022,H0438,T038,P006,2024-06-22,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,14,False
C0004504,R022,H0474,T038,P002,2024-06-18,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,18,False
C0004505,R022,H0331,T038,P001,2024-06-27,2024-06-01,2024,6,In-Person Visit,Follow-up Scheduled,False,17,True
C0004506,R022,H0289,T038,P003,2024-06-22,2024-06-01,2024,6,In-Person Visit,Negative - No Interest,False,24,True
C0004507,R022,H0411,T038,P006,2024-06-20,2024-06-01,2024,6,In-Person Visit,Follow-up Scheduled,False,40,False
C0004508,R022,H0331,T038,P001,2024-06-11,2024-06-01,2024,6,In-Person Visit,Positive - Prescription Written,False,35,False
C0004509,R022,H0477,T038,P001,2024-06-06,2024-06-01,2024,6,Email Follow-up,Neutral - Information Only,False,37,False
C0004510,R022,H0409,T038,P004,2024-06-23,2024-06-01,2024,6,Email Follow-up,Positive - Prescription Written,True,38,True
C0004511,R022,H0214,T038,P006,2024-06-07,2024-06-01,2024,6,Virtual Detail,Positive - Prescription Written,True,6,True
C0004512,R022,H0409,T038,P003,2024-06-06,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,33,True
C0004513,R022,H0409,T038,P002,2024-06-16,2024-06-01,2024,6,Email Follow-up,Positive - Prescription Written,True,6,True
C0004514,R022,H0474,T038,P002,2024-07-01,2024-07-01,2024,7,Virtual Detail,Neutral - Information Only,False,19,True
C0004515,R022,H0331,T038,P004,2024-07-30,2024-07-01,2024,7,Virtual Detail,Neutral - Information Only,False,42,False
C0004516,R022,H0388,T038,P001,2024-07-30,2024-07-01,2024,7,Email Follow-up,Negative - No Interest,False,23,True
C0004517,R022,H0214,T038,P006,2024-07-18,2024-07-01,2024,7,In-Person Visit,Neutral - Information Only,False,18,True
C0004518,R022,H0411,T038,P002,2024-07-25,2024-07-01,2024,7,Virtual Detail,Positive - Interest Shown,True,13,False
C0004519,R022,H0214,T038,P002,2024-07-26,2024-07-01,2024,7,In-Person Visit,Follow-up Scheduled,False,30,False
C0004520,R022,H0331,T038,P001,2024-07-23,2024-07-01,2024,7,Conference,Neutral - Information Only,False,7,True
C0004521,R022,H0438,T038,P004,2024-07-13,2024-07-01,2024,7,Conference,Neutral - Information Only,False,43,False
C0004522,R022,H0214,T038,P006,2024-07-12,2024-07-01,2024,7,Email Follow-up,Follow-up Scheduled,False,8,True
C0004523,R022,H0438,T038,P001,2024-07-20,2024-07-01,2024,7,Speaker Program,Positive - Interest Shown,True,18,True
C0004524,R022,H0411,T038,P003,2024-07-22,2024-07-01,2024,7,Virtual Detail,Neutral - Information Only,False,44,True
C0004525,R022,H0214,T038,P006,2024-07-06,2024-07-01,2024,7,Speaker Program,Neutral - Information Only,False,37,False
C0004526,R022,H0214,T038,P003,2024-07-18,2024-07-01,2024,7,In-Person Visit,Follow-up Scheduled,False,17,True
C0004527,R022,H0411,T038,P006,2024-07-26,2024-07-01,2024,7,Virtual Detail,Neutral - Information Only,False,27,True
C0004528,R022,H0477,T038,P002,2024-08-02,2024-08-01,2024,8,In-Person Visit,Negative - No Interest,False,33,False
C0004529,R022,H0438,T038,P005,2024-08-08,2024-08-01,2024,8,In-Person Visit,Positive - Interest Shown,True,8,False
C0004530,R022,H0438,T038,P001,2024-08-25,2024-08-01,2024,8,In-Person Visit,Positive - Prescription Written,True,14,True
C0004531,R022,H0477,T038,P002,2024-08-02,2024-08-01,2024,8,Conference,Positive - Prescription Written,False,14,False
C0004532,R022,H0411,T038,P002,2024-08-14,2024-08-01,2024,8,Virtual Detail,Negative - No Interest,False,12,False
C0004533,R022,H0295,T038,P004,2024-08-15,2024-08-01,2024,8,Email Follow-up,Follow-up Scheduled,False,27,True
C0004534,R022,H0438,T038,P006,2024-08-15,2024-08-01,2024,8,In-Person Visit,Negative - No Interest,False,23,False
C0004535,R022,H0409,T038,P006,2024-08-29,2024-08-01,2024,8,In-Person Visit,Positive - Prescription Written,True,30,True
C0004536,R022,H0295,T038,P004,2024-08-28,2024-08-01,2024,8,Virtual Detail,Positive - Prescription Written,False,30,False
C0004537,R022,H0331,T038,P002,2024-08-08,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,29,True
C0004538,R022,H0411,T038,P005,2024-08-21,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,24,True
C0004539,R022,H0331,T038,P002,2024-08-12,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,20,True
C0004540,R022,H0409,T038,P002,2024-09-08,2024-09-01,2024,9,Conference,Positive - Interest Shown,True,17,True
C0004541,R022,H0289,T038,P003,2024-09-16,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,22,False
C0004542,R022,H0214,T038,P005,2024-09-13,2024-09-01,2024,9,Conference,Neutral - Information Only,False,42,False
C0004543,R022,H0438,T038,P001,2024-09-09,2024-09-01,2024,9,Conference,Negative - No Interest,False,24,True
C0004544,R022,H0214,T038,P002,2024-09-24,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,27,False
C0004545,R022,H0340,T038,P004,2024-09-12,2024-09-01,2024,9,Conference,Positive - Prescription Written,True,41,True
C0004546,R022,H0477,T038,P003,2024-09-10,2024-09-01,2024,9,Virtual Detail,Neutral - Information Only,False,21,True
C0004547,R022,H0411,T038,P006,2024-09-16,2024-09-01,2024,9,Email Follow-up,Positive - Prescription Written,False,26,False
C0004548,R022,H0409,T038,P003,2024-09-28,2024-09-01,2024,9,In-Person Visit,Negative - No Interest,False,35,True
C0004549,R022,H0331,T038,P003,2024-09-03,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,31,True
C0004550,R022,H0409,T038,P005,2024-09-16,2024-09-01,2024,9,Email Follow-up,Positive - Interest Shown,True,44,False
C0004551,R022,H0409,T038,P002,2024-10-11,2024-10-01,2024,10,Conference,Neutral - Information Only,False,11,True
C0004552,R022,H0477,T038,P002,2024-10-26,2024-10-01,2024,10,In-Person Visit,Positive - Prescription Written,True,7,False
C0004553,R022,H0438,T038,P006,2024-10-19,2024-10-01,2024,10,Conference,Positive - Interest Shown,True,36,True
C0004554,R022,H0289,T038,P005,2024-10-20,2024-10-01,2024,10,In-Person Visit,Follow-up Scheduled,False,38,False
C0004555,R022,H0340,T038,P004,2024-10-09,2024-10-01,2024,10,Conference,Positive - Prescription Written,False,14,True
C0004556,R022,H0340,T038,P006,2024-10-09,2024-10-01,2024,10,Virtual Detail,Negative - No Interest,False,37,False
C0004557,R022,H0151,T038,P005,2024-10-25,2024-10-01,2024,10,In-Person Visit,Negative - No Interest,False,36,True
C0004558,R022,H0474,T038,P004,2024-10-08,2024-10-01,2024,10,In-Person Visit,Positive - Interest Shown,False,33,False
C0004559,R022,H0331,T038,P002,2024-10-18,2024-10-01,2024,10,In-Person Visit,Positive - Interest Shown,True,29,True
C0004560,R022,H0409,T038,P003,2024-10-14,2024-10-01,2024,10,Virtual Detail,Positive - Interest Shown,True,24,True
C0004561,R022,H0295,T038,P001,2024-10-21,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,10,True
C0004562,R022,H0409,T038,P001,2024-11-08,2024-11-01,2024,11,Email Follow-up,Positive - Prescription Written,True,31,False
C0004563,R022,H0214,T038,P003,2024-11-20,2024-11-01,2024,11,In-Person Visit,Neutral - Information Only,False,14,True
C0004564,R022,H0411,T038,P006,2024-11-23,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,True,37,False
C0004565,R022,H0214,T038,P006,2024-11-16,2024-11-01,2024,11,Virtual Detail,Positive - Prescription Written,True,41,True
C0004566,R022,H0214,T038,P001,2024-11-20,2024-11-01,2024,11,In-Person Visit,Positive - Interest Shown,True,19,True
C0004567,R022,H0331,T038,P003,2024-11-29,2024-11-01,2024,11,Conference,Follow-up Scheduled,False,20,False
C0004568,R022,H0438,T038,P001,2024-11-10,2024-11-01,2024,11,In-Person Visit,Neutral - Information Only,False,44,False
C0004569,R022,H0214,T038,P001,2024-11-01,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,False,39,False
C0004570,R022,H0214,T038,P002,2024-11-01,2024-11-01,2024,11,In-Person Visit,Positive - Interest Shown,True,13,False
C0004571,R022,H0093,T038,P006,2024-11-02,2024-11-01,2024,11,In-Person Visit,Neutral - Information Only,False,36,False
C0004572,R022,H0340,T038,P003,2024-11-12,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,False,22,True
C0004573,R022,H0295,T038,P004,2024-11-16,2024-11-01,2024,11,In-Person Visit,Positive - Interest Shown,False,33,True
C0004574,R022,H0295,T038,P002,2024-11-20,2024-11-01,2024,11,Email Follow-up,Positive - Interest Shown,False,37,False
C0004575,R022,H0477,T038,P006,2024-11-11,2024-11-01,2024,11,In-Person Visit,Neutral - Information Only,False,23,True
C0004576,R022,H0093,T038,P005,2024-12-22,2024-12-01,2024,12,Speaker Program,Positive - Prescription Written,False,33,True
C0004577,R022,H0411,T038,P005,2024-12-08,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,22,False
C0004578,R022,H0340,T038,P006,2024-12-02,2024-12-01,2024,12,Email Follow-up,Neutral - Information Only,False,8,True
C0004579,R022,H0475,T038,P006,2024-12-19,2024-12-01,2024,12,In-Person Visit,Positive - Interest Shown,True,35,True
C0004580,R022,H0409,T038,P004,2024-12-02,2024-12-01,2024,12,Conference,Neutral - Information Only,False,23,False
C0004581,R022,H0438,T038,P004,2024-12-18,2024-12-01,2024,12,Virtual Detail,Follow-up Scheduled,False,5,True
C0004582,R022,H0411,T038,P003,2024-12-27,2024-12-01,2024,12,In-Person Visit,Positive - Prescription Written,False,24,True
C0004583,R022,H0388,T038,P004,2024-12-07,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,36,False
C0004584,R022,H0331,T038,P003,2024-12-18,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,25,False
C0004585,R022,H0214,T038,P004,2024-12-04,2024-12-01,2024,12,Conference,Neutral - Information Only,False,17,False
C0004586,R022,H0093,T038,P006,2024-12-29,2024-12-01,2024,12,Conference,Positive - Prescription Written,False,7,True
C0004587,R023,H0266,T006,P006,2023-01-03,2023-01-01,2023,1,In-Person Visit,Positive - Interest Shown,True,37,True
C0004588,R023,H0266,T006,P002,2023-01-19,2023-01-01,2023,1,Virtual Detail,Positive - Prescription Written,False,19,True
C0004589,R023,H0045,T006,P003,2023-01-12,2023-01-01,2023,1,In-Person Visit,Neutral - Information Only,False,18,False
C0004590,R023,H0485,T006,P001,2023-01-23,2023-01-01,2023,1,Email Follow-up,Positive - Prescription Written,True,41,False
C0004591,R023,H0171,T006,P004,2023-01-20,2023-01-01,2023,1,Email Follow-up,Neutral - Information Only,False,16,True
C0004592,R023,H0300,T006,P003,2023-01-25,2023-01-01,2023,1,In-Person Visit,Positive - Interest Shown,False,16,False
C0004593,R023,H0042,T006,P003,2023-01-06,2023-01-01,2023,1,In-Person Visit,Follow-up Scheduled,False,26,True
C0004594,R023,H0266,T006,P004,2023-01-04,2023-01-01,2023,1,In-Person Visit,Positive - Interest Shown,False,20,True
C0004595,R023,H0485,T006,P001,2023-01-06,2023-01-01,2023,1,In-Person Visit,Positive - Prescription Written,False,30,False
C0004596,R023,H0266,T006,P002,2023-02-08,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,14,True
C0004597,R023,H0485,T006,P003,2023-02-18,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,9,True
C0004598,R023,H0485,T006,P006,2023-02-03,2023-02-01,2023,2,Email Follow-up,Neutral - Information Only,False,23,True
C0004599,R023,H0485,T006,P001,2023-02-13,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,30,True
C0004600,R023,H0486,T006,P003,2023-02-27,2023-02-01,2023,2,Speaker Program,Neutral - Information Only,False,34,True
C0004601,R023,H0005,T006,P004,2023-02-21,2023-02-01,2023,2,In-Person Visit,Follow-up Scheduled,False,21,False
C0004602,R023,H0486,T006,P001,2023-02-19,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,21,True
C0004603,R023,H0003,T006,P002,2023-02-19,2023-02-01,2023,2,In-Person Visit,Negative - No Interest,False,41,True
C0004604,R023,H0045,T006,P006,2023-02-21,2023-02-01,2023,2,In-Person Visit,Negative - No Interest,False,7,True
C0004605,R023,H0300,T006,P003,2023-03-08,2023-03-01,2023,3,Virtual Detail,Neutral - Information Only,False,33,False
C0004606,R023,H0045,T006,P003,2023-03-24,2023-03-01,2023,3,In-Person Visit,Positive - Interest Shown,False,30,False
C0004607,R023,H0486,T006,P004,2023-03-09,2023-03-01,2023,3,In-Person Visit,Follow-up Scheduled,False,42,True
C0004608,R023,H0486,T006,P006,2023-03-02,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,True,39,True
C0004609,R023,H0300,T006,P001,2023-03-12,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,True,28,False
C0004610,R023,H0486,T006,P002,2023-03-30,2023-03-01,2023,3,Email Follow-up,Neutral - Information Only,False,33,True
C0004611,R023,H0045,T006,P006,2023-03-08,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,True,28,False
C0004612,R023,H0485,T006,P004,2023-03-25,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,False,26,True
C0004613,R023,H0300,T006,P001,2023-03-06,2023-03-01,2023,3,In-Person Visit,Positive - Interest Shown,True,12,False
C0004614,R023,H0485,T006,P002,2023-04-03,2023-04-01,2023,4,Virtual Detail,Neutral - Information Only,False,17,True
C0004615,R023,H0485,T006,P004,2023-04-29,2023-04-01,2023,4,In-Person Visit,Positive - Prescription Written,False,14,True
C0004616,R023,H0171,T006,P004,2023-04-06,2023-04-01,2023,4,Virtual Detail,Positive - Prescription Written,False,6,False
