sale_id,rep_id,territory_id,product_id,month,year,month_num,units_sold,revenue_usd,discount_pct,net_revenue_usd
S001907,R028,T047,P002,2023-01-01,2023,1,4,2940.57,0.18,2411.27
S001908,R028,T047,P003,2023-01-01,2023,1,9,11577.95,0.159,9737.06
S001909,R028,T047,P001,2023-01-01,2023,1,15,6458.62,0.035,6232.57
S001910,R028,T047,P004,2023-02-01,2023,2,8,2691.81,0.12,2368.79
S001911,R028,T047,P005,2023-02-01,2023,2,4,1443.98,0.07,1342.9
S001912,R028,T047,P001,2023-03-01,2023,3,3,1474.32,0.11,1312.14
S001913,R028,T047,P006,2023-03-01,2023,3,11,10070.1,0.12,8861.69
S001914,R028,T047,P003,2023-03-01,2023,3,1,1403.52,0.149,1194.4
S001915,R028,T047,P004,2023-03-01,2023,3,3,1235.23,0.178,1015.36
S001916,R028,T047,P003,2023-04-01,2023,4,4,5978.91,0.096,5404.93
S001917,R028,T047,P006,2023-04-01,2023,4,12,10993.45,0.152,9322.45
S001918,R028,T047,P001,2023-04-01,2023,4,13,5879.32,0.088,5361.94
S001919,R028,T047,P002,2023-04-01,2023,4,10,7006.97,0.055,6621.59
S001920,R028,T047,P002,2023-05-01,2023,5,9,6281.54,0.091,5709.92
S001921,R028,T047,P006,2023-05-01,2023,5,7,6753.81,0.076,6240.52
S001922,R028,T047,P003,2023-06-01,2023,6,2,3041.54,0.163,2545.77
S001923,R028,T047,P002,2023-06-01,2023,6,1,1266.57,0.03,1228.57
S001924,R028,T047,P004,2023-06-01,2023,6,3,949.67,0.035,916.43
S001925,R028,T047,P005,2023-06-01,2023,6,10,2941.16,0.179,2414.69
S001926,R028,T047,P002,2023-07-01,2023,7,9,6436.62,0.041,6172.72
S001927,R028,T047,P003,2023-07-01,2023,7,13,16592.09,0.18,13605.51
S001928,R028,T047,P006,2023-07-01,2023,7,2,2322.18,0.138,2001.72
S001929,R028,T047,P006,2023-08-01,2023,8,4,3656.08,0.021,3579.3
S001930,R028,T047,P003,2023-08-01,2023,8,12,15257.77,0.115,13503.13
S001931,R028,T047,P004,2023-08-01,2023,8,4,1400.0,0.11,1246.0
S001932,R028,T047,P006,2023-09-01,2023,9,8,7593.29,0.162,6363.18
S001933,R028,T047,P002,2023-09-01,2023,9,3,2483.4,0.041,2381.58
S001934,R028,T047,P001,2023-09-01,2023,9,8,3388.62,0.048,3225.97
S001935,R028,T047,P004,2023-09-01,2023,9,8,2570.64,0.108,2293.01
S001936,R028,T047,P005,2023-10-01,2023,10,2,784.98,0.155,663.31
S001937,R028,T047,P003,2023-10-01,2023,10,2,2812.15,0.129,2449.38
S001938,R028,T047,P006,2023-11-01,2023,11,4,4220.81,0.051,4005.55
S001939,R028,T047,P005,2023-11-01,2023,11,13,3938.64,0.107,3517.21
S001940,R028,T047,P003,2023-12-01,2023,12,15,19255.92,0.08,17715.45
S001941,R028,T047,P006,2023-12-01,2023,12,7,6412.03,0.158,5398.93
S001942,R028,T047,P002,2024-01-01,2024,1,5,3478.49,0.084,3186.3
S001943,R028,T047,P003,2024-01-01,2024,1,12,15730.78,0.064,14724.01
S001944,R028,T047,P006,2024-01-01,2024,1,12,10751.66,0.023,10504.37
S001945,R028,T047,P004,2024-02-01,2024,2,3,1077.39,0.025,1050.46
S001946,R028,T047,P002,2024-02-01,2024,2,3,2231.02,0.069,2077.08
S001947,R028,T047,P006,2024-02-01,2024,2,4,4091.6,0.107,3653.8
S001948,R028,T047,P001,2024-02-01,2024,2,9,3860.73,0.135,3339.53
S001949,R028,T047,P004,2024-03-01,2024,3,16,4998.31,0.038,4808.37
S001950,R028,T047,P002,2024-03-01,2024,3,1,1042.61,0.162,873.71
S001951,R028,T047,P006,2024-03-01,2024,3,5,5231.54,0.062,4907.18
S001952,R028,T047,P001,2024-04-01,2024,4,7,3112.65,0.112,2764.03
S001953,R028,T047,P006,2024-04-01,2024,4,1,1558.41,0.14,1340.23
S001954,R028,T047,P004,2024-05-01,2024,5,2,678.01,0.055,640.72
S001955,R028,T047,P001,2024-05-01,2024,5,8,3368.22,0.146,2876.46
S001956,R028,T047,P005,2024-05-01,2024,5,6,1976.52,0.053,1871.76
S001957,R028,T047,P002,2024-05-01,2024,5,7,5434.28,0.093,4928.89
S001958,R028,T047,P001,2024-06-01,2024,6,2,977.12,0.046,932.17
S001959,R028,T047,P004,2024-06-01,2024,6,6,2114.61,0.124,1852.4
S001960,R028,T047,P005,2024-06-01,2024,6,3,1034.77,0.102,929.22
S001961,R028,T047,P002,2024-06-01,2024,6,10,7423.45,0.09,6755.34
S001962,R028,T047,P004,2024-07-01,2024,7,8,2591.03,0.05,2461.48
S001963,R028,T047,P006,2024-07-01,2024,7,4,4133.01,0.084,3785.84
S001964,R028,T047,P001,2024-07-01,2024,7,2,895.6,0.094,811.41
S001965,R028,T047,P002,2024-08-01,2024,8,6,4183.84,0.05,3974.65
S001966,R028,T047,P001,2024-08-01,2024,8,4,2027.72,0.114,1796.56
S001967,R028,T047,P004,2024-08-01,2024,8,2,808.38,0.054,764.73
S001968,R028,T047,P005,2024-08-01,2024,8,2,586.75,0.029,569.73
S001969,R028,T047,P003,2024-09-01,2024,9,6,8597.08,0.059,8089.85
S001970,R028,T047,P004,2024-09-01,2024,9,6,2155.02,0.05,2047.27
S001971,R028,T047,P006,2024-10-01,2024,10,3,2884.53,0.025,2812.42
S001972,R028,T047,P004,2024-10-01,2024,10,4,1275.63,0.068,1188.89
S001973,R028,T047,P006,2024-11-01,2024,11,2,1805.92,0.144,1545.87
S001974,R028,T047,P002,2024-11-01,2024,11,8,5885.86,0.163,4926.46
S001975,R028,T047,P005,2024-11-01,2024,11,6,1863.39,0.096,1684.5
S001976,R028,T047,P005,2024-12-01,2024,12,3,871.91,0.045,832.67
S001977,R028,T047,P001,2024-12-01,2024,12,11,5014.04,0.113,4447.45
S001978,R028,T047,P006,2024-12-01,2024,12,5,4567.01,0.118,4028.1
S001979,R028,T047,P004,2024-12-01,2024,12,10,3293.12,0.057,3105.41
S001980,R029,T021,P001,2023-01-01,2023,1,1,320.76,0.118,282.91
S001981,R029,T021,P004,2023-01-01,2023,1,1,197.53,0.174,163.16
S001982,R029,T021,P006,2023-02-01,2023,2,1,1778.76,0.173,1471.03
S001983,R029,T021,P003,2023-02-01,2023,2,1,1294.89,0.13,1126.55
S001984,R029,T021,P004,2023-02-01,2023,2,1,411.12,0.032,397.96
S001985,R029,T021,P005,2023-03-01,2023,3,1,515.48,0.045,492.28
S001986,R029,T021,P002,2023-03-01,2023,3,1,1296.98,0.059,1220.46
S001987,R029,T021,P006,2023-03-01,2023,3,1,1492.42,0.118,1316.31
S001988,R029,T021,P006,2023-04-01,2023,4,1,1612.8,0.161,1353.14
S001989,R029,T021,P003,2023-04-01,2023,4,2,3026.53,0.049,2878.23
S001990,R029,T021,P002,2023-04-01,2023,4,1,824.4,0.117,727.95
S001991,R029,T021,P005,2023-05-01,2023,5,1,560.2,0.032,542.27
S001992,R029,T021,P003,2023-05-01,2023,5,1,1521.07,0.122,1335.5
S001993,R029,T021,P002,2023-05-01,2023,5,1,944.96,0.165,789.04
S001994,R029,T021,P006,2023-05-01,2023,5,1,1572.78,0.171,1303.83
S001995,R029,T021,P001,2023-06-01,2023,6,2,1216.35,0.097,1098.36
S001996,R029,T021,P003,2023-06-01,2023,6,1,2448.02,0.07,2276.66
S001997,R029,T021,P003,2023-07-01,2023,7,1,736.24,0.076,680.29
S001998,R029,T021,P002,2023-07-01,2023,7,1,696.81,0.119,613.89
S001999,R029,T021,P006,2023-08-01,2023,8,1,1005.9,0.128,877.14
S002000,R029,T021,P004,2023-08-01,2023,8,1,531.94,0.047,506.94
S002001,R029,T021,P005,2023-08-01,2023,8,1,534.97,0.098,482.54
S002002,R029,T021,P002,2023-08-01,2023,8,2,1411.8,0.094,1279.09
S002003,R029,T021,P003,2023-09-01,2023,9,1,1619.8,0.025,1579.3
S002004,R029,T021,P004,2023-09-01,2023,9,2,833.27,0.164,696.61
S002005,R029,T021,P001,2023-10-01,2023,10,1,389.99,0.168,324.47
S002006,R029,T021,P005,2023-10-01,2023,10,1,143.34,0.102,128.72
S002007,R029,T021,P002,2023-11-01,2023,11,2,1919.47,0.144,1643.07
S002008,R029,T021,P006,2023-11-01,2023,11,1,1288.05,0.115,1139.92
S002009,R029,T021,P001,2023-12-01,2023,12,1,307.46,0.059,289.32
S002010,R029,T021,P002,2023-12-01,2023,12,1,1289.27,0.031,1249.3
S002011,R029,T021,P005,2023-12-01,2023,12,1,160.15,0.118,141.25
S002012,R029,T021,P004,2024-01-01,2024,1,2,648.23,0.083,594.43
S002013,R029,T021,P003,2024-01-01,2024,1,1,2182.72,0.119,1922.98
S002014,R029,T021,P001,2024-01-01,2024,1,1,665.38,0.137,574.22
S002015,R029,T021,P001,2024-02-01,2024,2,1,835.7,0.081,768.01
S002016,R029,T021,P003,2024-02-01,2024,2,3,4463.94,0.132,3874.7
S002017,R029,T021,P002,2024-02-01,2024,2,1,604.96,0.173,500.3
S002018,R029,T021,P001,2024-03-01,2024,3,1,522.29,0.173,431.93
S002019,R029,T021,P004,2024-03-01,2024,3,2,919.08,0.023,897.94
S002020,R029,T021,P006,2024-04-01,2024,4,2,2144.56,0.094,1942.97
S002021,R029,T021,P001,2024-04-01,2024,4,1,611.91,0.089,557.45
S002022,R029,T021,P003,2024-04-01,2024,4,1,978.17,0.114,866.66
S002023,R029,T021,P004,2024-05-01,2024,5,1,459.63,0.035,443.54
S002024,R029,T021,P006,2024-05-01,2024,5,1,537.04,0.153,454.87
S002025,R029,T021,P001,2024-05-01,2024,5,1,525.27,0.176,432.82
S002026,R029,T021,P002,2024-06-01,2024,6,1,702.4,0.146,599.85
S002027,R029,T021,P004,2024-06-01,2024,6,1,335.25,0.167,279.26
S002028,R029,T021,P005,2024-07-01,2024,7,1,287.26,0.15,244.17
S002029,R029,T021,P004,2024-07-01,2024,7,1,468.73,0.096,423.73
S002030,R029,T021,P006,2024-07-01,2024,7,1,867.9,0.028,843.6
S002031,R029,T021,P002,2024-07-01,2024,7,1,383.04,0.15,325.58
S002032,R029,T021,P002,2024-08-01,2024,8,1,826.17,0.066,771.64
S002033,R029,T021,P006,2024-08-01,2024,8,2,2371.84,0.131,2061.13
S002034,R029,T021,P004,2024-09-01,2024,9,2,659.45,0.053,624.5
S002035,R029,T021,P005,2024-09-01,2024,9,1,107.0,0.161,89.77
S002036,R029,T021,P006,2024-10-01,2024,10,1,1636.7,0.078,1509.04
S002037,R029,T021,P004,2024-10-01,2024,10,2,734.56,0.057,692.69
S002038,R029,T021,P002,2024-11-01,2024,11,1,751.19,0.05,713.63
S002039,R029,T021,P004,2024-11-01,2024,11,1,385.62,0.175,318.14
S002040,R029,T021,P001,2024-12-01,2024,12,1,557.39,0.084,510.57
S002041,R029,T021,P002,2024-12-01,2024,12,1,864.15,0.157,728.48
S002042,R030,T016,P005,2023-01-01,2023,1,1,114.13,0.095,103.29
S002043,R030,T016,P003,2023-01-01,2023,1,2,3348.18,0.091,3043.5
S002044,R030,T016,P001,2023-02-01,2023,2,1,618.95,0.11,550.87
S002045,R030,T016,P006,2023-02-01,2023,2,1,1670.03,0.079,1538.1
S002046,R030,T016,P001,2023-03-01,2023,3,1,393.4,0.119,346.59
S002047,R030,T016,P003,2023-03-01,2023,3,1,1582.01,0.101,1422.23
S002048,R030,T016,P004,2023-03-01,2023,3,1,170.38,0.087,155.56
S002049,R030,T016,P005,2023-04-01,2023,4,1,571.69,0.056,539.68
S002050,R030,T016,P003,2023-04-01,2023,4,1,1355.32,0.159,1139.82
S002051,R030,T016,P002,2023-04-01,2023,4,1,446.79,0.123,391.83
S002052,R030,T016,P004,2023-05-01,2023,5,1,192.54,0.117,170.01
S002053,R030,T016,P003,2023-05-01,2023,5,1,1276.97,0.052,1210.57
S002054,R030,T016,P001,2023-05-01,2023,5,1,478.88,0.107,427.64
S002055,R030,T016,P005,2023-05-01,2023,5,2,642.18,0.08,590.81
S002056,R030,T016,P001,2023-06-01,2023,6,1,513.86,0.054,486.11
S002057,R030,T016,P003,2023-06-01,2023,6,2,2929.75,0.154,2478.57
S002058,R030,T016,P005,2023-06-01,2023,6,2,716.57,0.103,642.76
S002059,R030,T016,P004,2023-06-01,2023,6,2,699.7,0.041,671.01
S002060,R030,T016,P005,2023-07-01,2023,7,1,276.48,0.154,233.9
S002061,R030,T016,P003,2023-07-01,2023,7,1,2037.17,0.05,1935.31
S002062,R030,T016,P006,2023-07-01,2023,7,2,2545.56,0.17,2112.81
S002063,R030,T016,P001,2023-07-01,2023,7,2,1002.34,0.052,950.22
S002064,R030,T016,P004,2023-08-01,2023,8,1,580.1,0.178,476.84
S002065,R030,T016,P005,2023-08-01,2023,8,1,306.72,0.178,252.12
S002066,R030,T016,P001,2023-08-01,2023,8,2,988.05,0.162,827.99
S002067,R030,T016,P006,2023-08-01,2023,8,2,2604.9,0.124,2281.89
S002068,R030,T016,P006,2023-09-01,2023,9,1,960.71,0.05,912.67
S002069,R030,T016,P001,2023-09-01,2023,9,3,1421.72,0.073,1317.93
S002070,R030,T016,P002,2023-10-01,2023,10,1,1030.18,0.034,995.15
S002071,R030,T016,P003,2023-10-01,2023,10,2,3060.16,0.119,2696.0
S002072,R030,T016,P001,2023-10-01,2023,10,1,494.11,0.086,451.62
S002073,R030,T016,P004,2023-10-01,2023,10,1,245.95,0.129,214.22
S002074,R030,T016,P002,2023-11-01,2023,11,3,2258.98,0.068,2105.37
S002075,R030,T016,P003,2023-11-01,2023,11,2,2548.75,0.122,2237.8
S002076,R030,T016,P005,2023-11-01,2023,11,1,173.19,0.141,148.77
S002077,R030,T016,P001,2023-11-01,2023,11,1,561.17,0.129,488.78
S002078,R030,T016,P001,2023-12-01,2023,12,1,654.68,0.113,580.7
S002079,R030,T016,P006,2023-12-01,2023,12,1,987.28,0.15,839.19
S002080,R030,T016,P005,2023-12-01,2023,12,1,297.34,0.046,283.66
S002081,R030,T016,P002,2023-12-01,2023,12,1,959.75,0.111,853.22
S002082,R030,T016,P002,2024-01-01,2024,1,3,2043.08,0.032,1977.7
S002083,R030,T016,P006,2024-01-01,2024,1,2,2068.0,0.142,1774.34
S002084,R030,T016,P004,2024-01-01,2024,1,1,429.24,0.057,404.77
S002085,R030,T016,P001,2024-02-01,2024,2,2,898.7,0.096,812.42
S002086,R030,T016,P004,2024-02-01,2024,2,2,912.61,0.095,825.91
S002087,R030,T016,P006,2024-02-01,2024,2,1,404.66,0.082,371.48
S002088,R030,T016,P003,2024-02-01,2024,2,1,2320.18,0.105,2076.56
S002089,R030,T016,P006,2024-03-01,2024,3,1,1047.01,0.026,1019.79
S002090,R030,T016,P003,2024-03-01,2024,3,1,997.44,0.133,864.78
S002091,R030,T016,P002,2024-04-01,2024,4,1,966.84,0.138,833.42
S002092,R030,T016,P003,2024-04-01,2024,4,1,1822.18,0.136,1574.36
S002093,R030,T016,P006,2024-05-01,2024,5,2,1805.31,0.098,1628.39
S002094,R030,T016,P003,2024-05-01,2024,5,1,897.92,0.035,866.49
S002095,R030,T016,P005,2024-05-01,2024,5,1,406.13,0.136,350.9
S002096,R030,T016,P004,2024-06-01,2024,6,1,103.04,0.045,98.4
S002097,R030,T016,P003,2024-06-01,2024,6,1,955.86,0.086,873.66
S002098,R030,T016,P001,2024-07-01,2024,7,1,651.56,0.03,632.01
S002099,R030,T016,P003,2024-07-01,2024,7,1,2331.55,0.057,2198.65
S002100,R030,T016,P006,2024-07-01,2024,7,2,2422.44,0.101,2177.77
S002101,R030,T016,P001,2024-08-01,2024,8,1,760.76,0.125,665.66
S002102,R030,T016,P005,2024-08-01,2024,8,1,494.92,0.037,476.61
S002103,R030,T016,P006,2024-08-01,2024,8,2,1851.21,0.071,1719.77
S002104,R030,T016,P003,2024-08-01,2024,8,1,1212.32,0.035,1169.89
S002105,R030,T016,P006,2024-09-01,2024,9,1,722.7,0.044,690.9
S002106,R030,T016,P003,2024-09-01,2024,9,1,988.88,0.056,933.5
S002107,R030,T016,P002,2024-09-01,2024,9,1,1203.1,0.084,1102.04
S002108,R030,T016,P005,2024-10-01,2024,10,1,364.93,0.054,345.22
S002109,R030,T016,P003,2024-10-01,2024,10,1,2475.55,0.137,2136.4
S002110,R030,T016,P006,2024-11-01,2024,11,1,559.08,0.154,472.98
S002111,R030,T016,P003,2024-11-01,2024,11,2,2567.94,0.137,2216.13
S002112,R030,T016,P002,2024-11-01,2024,11,1,503.15,0.141,432.21
S002113,R030,T016,P004,2024-12-01,2024,12,2,649.11,0.028,630.93
S002114,R030,T016,P001,2024-12-01,2024,12,1,493.82,0.045,471.6
S002115,R030,T016,P005,2024-12-01,2024,12,1,271.98,0.09,247.5
S002116,R031,T021,P006,2023-01-01,2023,1,1,186.94,0.154,158.15
S002117,R031,T021,P005,2023-01-01,2023,1,1,178.05,0.165,148.67
S002118,R031,T021,P004,2023-02-01,2023,2,1,187.63,0.072,174.12
S002119,R031,T021,P002,2023-02-01,2023,2,1,252.65,0.121,222.08
S002120,R031,T021,P006,2023-03-01,2023,3,1,294.12,0.168,244.71
S002121,R031,T021,P004,2023-03-01,2023,3,1,161.57,0.113,143.31
S002122,R031,T021,P005,2023-03-01,2023,3,1,122.72,0.163,102.72
S002123,R031,T021,P002,2023-04-01,2023,4,1,649.67,0.136,561.31
S002124,R031,T021,P005,2023-04-01,2023,4,1,108.89,0.127,95.06
S002125,R031,T021,P003,2023-04-01,2023,4,1,487.88,0.072,452.75
S002126,R031,T021,P002,2023-05-01,2023,5,1,503.91,0.064,471.66
S002127,R031,T021,P005,2023-05-01,2023,5,1,63.17,0.069,58.81
S002128,R031,T021,P006,2023-06-01,2023,6,1,98.78,0.08,90.88
S002129,R031,T021,P004,2023-06-01,2023,6,1,168.84,0.168,140.47
S002130,R031,T021,P001,2023-06-01,2023,6,1,127.4,0.043,121.92
S002131,R031,T021,P005,2023-06-01,2023,6,1,213.83,0.02,209.55
S002132,R031,T021,P002,2023-07-01,2023,7,1,765.57,0.093,694.37
S002133,R031,T021,P004,2023-07-01,2023,7,1,130.69,0.048,124.42
S002134,R031,T021,P002,2023-08-01,2023,8,1,542.51,0.064,507.79
S002135,R031,T021,P004,2023-08-01,2023,8,1,140.01,0.09,127.41
S002136,R031,T021,P003,2023-09-01,2023,9,1,1153.63,0.152,978.28
S002137,R031,T021,P004,2023-09-01,2023,9,1,113.58,0.097,102.56
S002138,R031,T021,P004,2023-10-01,2023,10,1,106.27,0.02,104.14
S002139,R031,T021,P001,2023-10-01,2023,10,1,162.75,0.177,133.94
S002140,R031,T021,P003,2023-10-01,2023,10,1,822.88,0.102,738.95
S002141,R031,T021,P002,2023-11-01,2023,11,1,366.58,0.044,350.45
S002142,R031,T021,P003,2023-11-01,2023,11,1,817.57,0.038,786.5
S002143,R031,T021,P006,2023-11-01,2023,11,1,433.89,0.032,420.01
S002144,R031,T021,P001,2023-12-01,2023,12,1,181.0,0.093,164.17
S002145,R031,T021,P002,2023-12-01,2023,12,1,505.59,0.093,458.57
S002146,R031,T021,P002,2024-01-01,2024,1,1,527.29,0.106,471.4
S002147,R031,T021,P006,2024-01-01,2024,1,1,349.28,0.086,319.24
S002148,R031,T021,P004,2024-01-01,2024,1,1,41.32,0.074,38.26
S002149,R031,T021,P005,2024-01-01,2024,1,1,74.97,0.039,72.05
S002150,R031,T021,P006,2024-02-01,2024,2,1,372.75,0.103,334.36
S002151,R031,T021,P003,2024-02-01,2024,2,1,248.3,0.049,236.13
S002152,R031,T021,P002,2024-03-01,2024,3,1,263.24,0.173,217.7
S002153,R031,T021,P005,2024-03-01,2024,3,1,158.69,0.165,132.51
S002154,R031,T021,P004,2024-03-01,2024,3,1,107.93,0.053,102.21
S002155,R031,T021,P001,2024-03-01,2024,3,1,70.99,0.159,59.7
S002156,R031,T021,P003,2024-04-01,2024,4,1,257.77,0.173,213.18
S002157,R031,T021,P006,2024-04-01,2024,4,1,229.43,0.11,204.19
S002158,R031,T021,P005,2024-04-01,2024,4,1,279.67,0.098,252.26
S002159,R031,T021,P002,2024-04-01,2024,4,1,666.11,0.083,610.82
S002160,R031,T021,P001,2024-05-01,2024,5,1,119.19,0.115,105.48
S002161,R031,T021,P002,2024-05-01,2024,5,1,682.12,0.113,605.04
S002162,R031,T021,P004,2024-05-01,2024,5,1,244.97,0.175,202.1
S002163,R031,T021,P003,2024-06-01,2024,6,1,977.8,0.105,875.13
S002164,R031,T021,P005,2024-06-01,2024,6,1,53.51,0.159,45.0
S002165,R031,T021,P004,2024-06-01,2024,6,1,49.36,0.17,40.97
S002166,R031,T021,P001,2024-07-01,2024,7,1,297.45,0.148,253.43
S002167,R031,T021,P005,2024-07-01,2024,7,1,230.3,0.105,206.12
S002168,R031,T021,P003,2024-07-01,2024,7,1,613.92,0.066,573.4
S002169,R031,T021,P002,2024-07-01,2024,7,1,544.58,0.029,528.79
S002170,R031,T021,P006,2024-08-01,2024,8,1,402.2,0.062,377.26
S002171,R031,T021,P002,2024-08-01,2024,8,1,477.99,0.055,451.7
S002172,R031,T021,P003,2024-08-01,2024,8,1,173.88,0.091,158.06
S002173,R031,T021,P002,2024-09-01,2024,9,1,141.98,0.176,116.99
S002174,R031,T021,P003,2024-09-01,2024,9,1,770.68,0.105,689.76
S002175,R031,T021,P001,2024-09-01,2024,9,1,191.2,0.152,162.14
S002176,R031,T021,P001,2024-10-01,2024,10,1,394.96,0.12,347.56
S002177,R031,T021,P005,2024-10-01,2024,10,1,193.08,0.168,160.64
S002178,R031,T021,P006,2024-10-01,2024,10,1,169.25,0.121,148.77
S002179,R031,T021,P003,2024-11-01,2024,11,1,154.26,0.167,128.5
S002180,R031,T021,P002,2024-11-01,2024,11,1,161.81,0.091,147.09
S002181,R031,T021,P004,2024-11-01,2024,11,1,84.8,0.077,78.27
S002182,R031,T021,P005,2024-12-01,2024,12,1,83.36,0.032,80.69
S002183,R031,T021,P002,2024-12-01,2024,12,1,325.06,0.17,269.8
S002184,R031,T021,P004,2024-12-01,2024,12,1,81.99,0.178,67.4
S002185,R032,T011,P006,2023-01-01,2023,1,6,5734.73,0.177,4719.68
S002186,R032,T011,P004,2023-01-01,2023,1,3,1090.78,0.11,970.79
S002187,R032,T011,P005,2023-01-01,2023,1,6,1794.95,0.086,1640.58
S002188,R032,T011,P004,2023-02-01,2023,2,3,1220.09,0.059,1148.1
S002189,R032,T011,P005,2023-02-01,2023,2,4,1163.32,0.159,978.35
S002190,R032,T011,P001,2023-03-01,2023,3,3,1525.86,0.162,1278.67
S002191,R032,T011,P005,2023-03-01,2023,3,6,2017.2,0.062,1892.13
S002192,R032,T011,P003,2023-03-01,2023,3,3,4204.16,0.072,3901.46
S002193,R032,T011,P002,2023-03-01,2023,3,2,1740.18,0.079,1602.71
S002194,R032,T011,P006,2023-04-01,2023,4,1,1745.71,0.154,1476.87
S002195,R032,T011,P002,2023-04-01,2023,4,1,1018.51,0.048,969.62
S002196,R032,T011,P005,2023-04-01,2023,4,5,1512.52,0.103,1356.73
S002197,R032,T011,P001,2023-05-01,2023,5,2,1068.19,0.133,926.12
S002198,R032,T011,P004,2023-05-01,2023,5,3,1139.38,0.151,967.33
S002199,R032,T011,P002,2023-05-01,2023,5,3,2577.25,0.047,2456.12
S002200,R032,T011,P003,2023-06-01,2023,6,2,2518.55,0.11,2241.51
S002201,R032,T011,P006,2023-06-01,2023,6,2,2548.93,0.063,2388.35
S002202,R032,T011,P006,2023-07-01,2023,7,3,3535.31,0.063,3312.59
S002203,R032,T011,P003,2023-07-01,2023,7,7,8838.25,0.171,7326.91
S002204,R032,T011,P006,2023-08-01,2023,8,5,4481.73,0.077,4136.64
S002205,R032,T011,P001,2023-08-01,2023,8,5,2371.06,0.131,2060.45
S002206,R032,T011,P005,2023-08-01,2023,8,3,1019.2,0.06,958.05
S002207,R032,T011,P002,2023-09-01,2023,9,5,3745.17,0.054,3542.93
S002208,R032,T011,P005,2023-09-01,2023,9,1,465.29,0.076,429.93
S002209,R032,T011,P005,2023-10-01,2023,10,4,1402.95,0.122,1231.79
S002210,R032,T011,P003,2023-10-01,2023,10,3,4312.52,0.148,3674.27
S002211,R032,T011,P001,2023-10-01,2023,10,2,1247.41,0.056,1177.56
S002212,R032,T011,P005,2023-11-01,2023,11,1,418.56,0.073,388.01
S002213,R032,T011,P004,2023-11-01,2023,11,1,577.78,0.053,547.16
S002214,R032,T011,P004,2023-12-01,2023,12,3,959.17,0.024,936.15
S002215,R032,T011,P001,2023-12-01,2023,12,2,1103.38,0.083,1011.8
S002216,R032,T011,P005,2023-12-01,2023,12,1,374.06,0.127,326.55
S002217,R032,T011,P006,2023-12-01,2023,12,3,2769.67,0.125,2423.46
S002218,R032,T011,P002,2024-01-01,2024,1,1,1029.3,0.081,945.93
S002219,R032,T011,P001,2024-01-01,2024,1,2,876.86,0.136,757.61
S002220,R032,T011,P006,2024-01-01,2024,1,5,4838.95,0.062,4538.94
S002221,R032,T011,P003,2024-02-01,2024,2,1,1161.41,0.166,968.62
S002222,R032,T011,P006,2024-02-01,2024,2,7,6486.63,0.068,6045.54
S002223,R032,T011,P006,2024-03-01,2024,3,3,3359.39,0.029,3261.97
S002224,R032,T011,P005,2024-03-01,2024,3,1,563.21,0.126,492.25
S002225,R032,T011,P004,2024-03-01,2024,3,1,521.54,0.155,440.7
S002226,R032,T011,P001,2024-03-01,2024,3,3,1552.59,0.141,1333.67
S002227,R032,T011,P001,2024-04-01,2024,4,3,1662.91,0.038,1599.72
S002228,R032,T011,P003,2024-04-01,2024,4,3,4859.12,0.074,4499.55
S002229,R032,T011,P002,2024-04-01,2024,4,4,2925.2,0.17,2427.92
S002230,R032,T011,P004,2024-04-01,2024,4,5,1616.79,0.089,1472.9
S002231,R032,T011,P003,2024-05-01,2024,5,2,3059.36,0.175,2523.97
S002232,R032,T011,P005,2024-05-01,2024,5,1,333.24,0.077,307.58
S002233,R032,T011,P002,2024-05-01,2024,5,3,2258.16,0.1,2032.34
S002234,R032,T011,P006,2024-05-01,2024,5,2,2189.16,0.154,1852.03
S002235,R032,T011,P003,2024-06-01,2024,6,1,1398.01,0.168,1163.14
S002236,R032,T011,P001,2024-06-01,2024,6,1,481.8,0.054,455.78
S002237,R032,T011,P002,2024-06-01,2024,6,4,3001.1,0.154,2538.93
S002238,R032,T011,P004,2024-06-01,2024,6,2,707.94,0.058,666.88
S002239,R032,T011,P003,2024-07-01,2024,7,2,2565.85,0.086,2345.19
S002240,R032,T011,P004,2024-07-01,2024,7,4,1432.07,0.07,1331.83
S002241,R032,T011,P001,2024-07-01,2024,7,1,501.64,0.043,480.07
S002242,R032,T011,P006,2024-08-01,2024,8,2,1899.58,0.176,1565.25
S002243,R032,T011,P005,2024-08-01,2024,8,3,999.59,0.036,963.6
S002244,R032,T011,P004,2024-08-01,2024,8,3,1081.72,0.084,990.86
S002245,R032,T011,P006,2024-09-01,2024,9,1,1181.52,0.091,1074.0
S002246,R032,T011,P002,2024-09-01,2024,9,4,2992.42,0.154,2531.59
S002247,R032,T011,P001,2024-10-01,2024,10,1,639.89,0.072,593.82
S002248,R032,T011,P005,2024-10-01,2024,10,4,1193.37,0.06,1121.77
S002249,R032,T011,P003,2024-10-01,2024,10,4,5698.99,0.173,4713.06
S002250,R032,T011,P004,2024-10-01,2024,10,2,825.43,0.123,723.9
S002251,R032,T011,P001,2024-11-01,2024,11,4,2090.6,0.087,1908.72
S002252,R032,T011,P006,2024-11-01,2024,11,2,1933.1,0.076,1786.18
S002253,R032,T011,P003,2024-12-01,2024,12,2,2687.95,0.024,2623.44
S002254,R032,T011,P005,2024-12-01,2024,12,4,1376.32,0.105,1231.81
S002255,R033,T037,P003,2023-01-01,2023,1,14,18689.86,0.076,17269.43
